Rank,Name,Elevation,Latitude,Longitude,State,Prominence
419,BEAVER KILL RANGE (SW PK),3377,41.99361111,-74.59166667,NY,
420,MILLEN HILL,3376,44.29361111,-71.36527778,NH,
421,BIG RANGE,3376,43.58305556,-74.25444444,NY,
422,MT TREMONT,3371,44.05333333,-71.3575,NH,1591
423,VLY MTN (S PK),3370,42.22916667,-74.43861111,NY,
424,SIGNAL MTN,3370,44.20611111,-72.32555556,VT,2140
425,DEWEY MTN,3370,44.49361111,-72.82194444,VT,
426,CAPE LOOKOFF MTN,3370,43.85555556,-72.97333333,VT,
427,CELLAR MTN,3369,43.64111111,-74.44583333,NY,
428,GILLESPIE PK (WHITE ROCKS MTN),3366,43.87138889,-72.97777778,VT,
429,MT CARMEL,3365,43.77444444,-72.92083333,VT,
430,LYON MTN (S PK),3365,44.675,-73.895,NY,
431,MOOSE MTN (SE PK),3363,44.34777778,-73.98694444,NY,
432,KEMPSHALL MTN,3363,44.02444444,-74.33,NY,1640
433,MOTHER MYRICK MTN,3361,43.21333333,-73.11694444,VT,
434,BAKER MTN (M PK),3361,45.55805556,-69.38944444,ME,
435,PHELPS MTN (N PK),3360,44.17861111,-73.92694444,NY,
436,BELVIDERE MTN,3356,44.77305556,-72.55138889,VT,1564
437,WHITCOMB MTN (M PK),3354,44.74361111,-71.37055556,NH,
438,UNNAMED PK AUSABLE NO. 4,3353,44.25722222,-73.67861111,NY,
439,BULLHEAD MTN (N PK),3353,43.70166667,-74.18027778,NY,
440,WILDCAT MTN (E PK),3350,41.98777778,-74.44083333,NY,
441,PLATTEKILL MTN (N PK),3350,42.28555556,-74.66388889,NY,1780
442,LITTLE WILDCAT MTN,3350,44.27722222,-71.21,NH,
443,MT PISGAH,3345,42.22083333,-74.73638889,NY,
444,LUDLOW MTN (OKEMO MTN),3343,43.40388889,-72.75194444,VT,
445,ROUND MTN,3342,43.81555556,-72.885,VT,
446,DUCK POND MTN,3340,44.10694444,-71.39527778,NH,
447,WHITCOMB MTN (S PK),3338,44.73,-71.37194444,NH,
448,COLD HOLLOW MTNS,3337,44.7875,-72.68944444,VT,2160
449,SUNDAY RIVER WHITECAP,3335,44.54888889,-70.89722222,ME,
450,CHANDLER MTN,3335,44.20222222,-71.10638889,NH,
451,GORE MTN,3332,44.91972222,-71.79416667,VT,1982
452,MT HITCHCOCK (E PK),3331,44.07611111,-71.51472222,NH,
453,GLASTENBURY MTN (S PK),3331,42.93833333,-73.05805556,VT,
454,FLAT MTN,3331,43.92861111,-71.46222222,NH,
455,SPRUCE PK,3330,44.55083333,-72.78361111,VT,
456,SLIP MTN,3330,44.305,-73.64472222,NY,
457,MERRILL MTN,3330,45.47611111,-70.68777778,ME,
458,LOON LAKE MTNS (M PK),3330,44.55805556,-74.15194444,NY,1600
459,COUCHSACHRAGA PK (W PK),3330,44.09972222,-74.16972222,NY,
460,AMPERSAND MTN,3330,44.23444444,-74.20333333,NY,
461,UNNAMED PK AUSABLE NO. 4 (W PK),3327,44.25305556,-73.69277778,NY,
462,MORGAN MTN (E PK),3327,44.42,-73.84805556,NY,
463,BLUE MTN (W PK),3326,44.79027778,-71.50555556,NH,
464,NORTH TURNER MTN,3325,45.9725,-68.84444444,ME,1715
465,CARIBOU MTN (E PK),3325,45.44416667,-70.6,ME,
466,BOYCE MTN,3323,43.97361111,-72.94111111,VT,
467,UNNAMED BOUNDARY PK (MON. 410),3319,45.445,-70.65138889,ME,
468,JACKSON MTN (N PK),3319,44.78083333,-70.52805556,ME,
469,NUMBER SIX MTN,3315,45.49416667,-70.40861111,ME,
470,MT KINEO,3313,43.92916667,-71.79888889,NH,
471,DEBAR MTN,3310,44.60333333,-74.22083333,NY,1660
472,BALD MTN,3310,44.76611111,-71.98888889,VT,1780
473,BAKER MTN (S PK),3307,45.55138889,-69.39805556,ME,
474,MT HUNTINGTON (E PK),3306,44.03888889,-71.46944444,NH,
475,BLACK MTN,3304,44.22527778,-71.15611111,NH,
476,SPENCER BALE MTN,3301,45.41527778,-70.49888889,ME,
477,BEAR MTN,3301,43.20083333,-73.16722222,VT,
478,WYMAN MTN,3297,44.05805556,-73.74527778,NY,
479,TRIPOD MTN,3297,44.19861111,-73.73638889,NY,
480,PINNACLE RIDGE (S PK),3297,44.05138889,-73.87027778,NY,
481,BIG COOLIDGE MTN,3294,44.07944444,-71.64305556,NH,
482,MT WORCESTER,3293,44.44333333,-72.59222222,VT,
483,GOSHEN MTN,3292,43.82944444,-72.97138889,VT,
484,SOUTH POND MTN,3291,43.59055556,-74.22027778,NY,
485,ELEVENTH MTN,3291,43.61444444,-74.0725,NY,
486,SMART MTN (W PK),3290,45.46888889,-70.62861111,ME,
487,SHULTICE MTN,3290,42.31861111,-74.51611111,NY,
488,BEAR MTN (W PK) GREEN MTN,3290,44.45472222,-70.96527778,ME,
489,SALT ASH MTN,3286,43.5025,-72.77444444,VT,
490,KIBBY RANGE (N PK),3286,45.35222222,-70.57694444,ME,
491,SAWTOOTH MTNS (NNW PK),3284,44.20555556,-74.13555556,NY,
492,LILY BAY MTN (E PK),3281,45.59055556,-69.41722222,ME,
493,BROMLEY,3281,43.22777778,-72.94027778,VT,
494,CRYSTAL MTN (N PK),3279,44.9375,-71.21027778,NH,
495,BLUE RIDGE MTN (S PK),3278,43.67805556,-72.90222222,VT,
496,UNNAMED PK BOUNDARY POND,3277,45.27055556,-71.11666667,NH,
497,UNNAMED PK WINNISOOK LAKE,3270,42.01777778,-74.42,NY,
498,SISK MTN,3270,45.34666667,-70.62861111,ME,
499,PLATTEKILL MTN,3270,42.26638889,-74.64861111,NY,
500,BURKE MTN,3270,44.57055556,-71.89333333,VT,1600
501,KEARSARGE NORTH,3268,44.10583333,-71.09444444,NH,1758
502,BLACK CRESCENT MTN (S PK),3264,44.43944444,-71.27111111,NH,
503,BIG BICKFORD MTN,3261,44.19694444,-71.65472222,NH,
504,SADDLE BALL MTN,3258,42.61722222,-73.19027778,MA,
505,SQUAW MTN,3255,43.72666667,-74.34333333,NY,
506,CENTER RIDGE (PEAK OF THE RIDGES),3254,46.07416667,-68.86861111,ME,
507,MT CRESCENT,3251,44.40416667,-71.29472222,NH,
508,KITTY COBBLE,3251,43.62916667,-74.62277778,NY,
509,UNNAMED PK (CUPSUPTIC POND),3250,45.22472222,-70.91611111,ME,
510,SLIDE MTN,3250,44.55055556,-70.9225,ME,
511,SADDLE HILL (E PK),3250,45.34416667,-71.00194444,ME,
512,MORESVILLE RANGE (N PK),3250,42.37444444,-74.565,NY,
513,HAY MTN,3250,45.5525,-69.27222222,ME,
514,CRANE MTN,3250,43.54472222,-73.96277778,NY,1745
515,SMART MTN,3245,45.47277778,-70.61055556,ME,
516,ENGINE HILL (S PK),3244,44.19388889,-71.28277778,NH,
517,UNNAMED PK SALMON PD (W PK),3238,43.93416667,-74.40194444,NY,
518,SMARTS MTN,3238,43.82555556,-72.03916667,NH,2190
519,HAMILTON MTN,3238,43.41166667,-74.36694444,NY,
520,DUG MTN,3238,43.5825,-74.34583333,NY,
521,WORTH MTN,3234,43.91,-72.96416667,VT,
522,PERCY PKS (S PK),3234,44.65638889,-71.43555556,NH,
523,LILY BAY MTN,3234,45.59111111,-69.43694444,ME,
524,PAYNE MTN,3232,43.7225,-74.49527778,NY,
525,MT ALTON,3232,44.37166667,-73.96722222,NY,
526,UNNAMED PK NARROW NOTCH,3230,42.33416667,-74.61666667,NY,
527,ROUND MTN (E PK),3230,43.80611111,-72.8525,VT,
528,RICHMOND MTN,3230,42.36722222,-74.27944444,NY,
529,ONTEORA MTN,3230,42.22222222,-74.16833333,NY,
530,GREEN PK (MT AEOLUS),3230,43.24055556,-73.03888889,VT,
531,DIAMOND RIDGE,3230,45.09194444,-71.13611111,NH,
532,CRYSTAL MTN (NW PK),3230,44.97222222,-71.23027778,NH,
533,PEAKED MTN,3225,44.26555556,-73.7,NY,
534,MCINTYRE MTNS (N PK),3225,44.16583333,-73.97694444,NY,
535,MONGAUP MTN (NE PK),3224,41.99,-74.62888889,NY,
536,MONASTERY MTN (W PK),3224,43.90694444,-72.93861111,VT,
537,LITTLE SPRUCE MTN,3222,45.53722222,-69.21722222,ME,
538,MT CUSHMAN,3221,43.95833333,-71.77916667,NH,
539,BEAR MTN,3220,44.02944444,-71.30222222,NH,1440
540,UNNAMED PK SALMON PD (W-M PK),3215,43.93416667,-74.38305556,NY,
541,UTSAYANTHA MTN,3214,42.39888889,-74.59,NY,
542,ADAMS MTN,3214,44.04361111,-72.80916667,VT,1804
543,MT DAVIS,3213,39.78583333,79.17694444,PA,
544,UNNAMED PK SENTINEL,3212,44.26333333,-73.89,NY,
545,UNNAMED PK HIGH FALLS,3211,41.99194444,-74.54555556,NY,
546,WEST ROYCE MTN,3210,44.30222222,-71.01861111,NH,
547,SMITH PK,3210,43.57611111,-72.78416667,VT,
548,SADDLE HILL (W PK),3210,45.3475,-71.01138889,ME,
549,REDINGTON POND RANGE (S PK),3210,44.99805556,-70.41027778,ME,
550,GIANT LEDGE,3210,42.04027778,-74.39583333,NY,
551,FARMER MTN,3210,44.94694444,-70.33416667,ME,
552,BIG SPENCER MTN,3210,45.77555556,-69.44361111,ME,1920
553,VAN WYCK MTN,3206,41.95222222,-74.43583333,NY,
554,PHILADELPHIA PK,3203,43.9,-72.88666667,VT,
555,SENTINEL RANGE (NW PK),3199,44.35916667,-73.99333333,NY,
556,MOOSE MTN (NE PK),3199,44.31277778,-73.89,NY,
557,MT PAUGUS,3198,43.95111111,-71.32944444,NH,
558,NORTH MOAT MTN,3196,44.04305556,-71.215,NH,
559,HAYSTACK MTN,3196,44.82333333,-72.53861111,VT,
560,BLACK CRESCENT MTN (N PK),3196,44.44666667,-71.28027778,NH,
561,THREE SLIDE MTN (W PK),3194,45.44277778,-70.43194444,ME,
562,MT HITCHCOCK (N PK),3194,44.08722222,-71.54472222,NH,
563,"BIGELOW MTN, CRANBERRY PK",3194,45.14083333,-70.38083333,ME,
564,BIG SQUAW MTN,3194,45.48388889,-69.71194444,ME,2130
565,KNOB LOCK MTN,3192,44.20027778,-73.7075,NY,
566,BURGESS MTN,3192,43.75194444,-74.35694444,NY,
567,CAVE MTN,3191,44.88388889,-71.26611111,NH,
568,VAN DYKE MTN,3190,45.49277778,-70.67888889,ME,
569,UNNAMED PK (NORTHWEST POND),3190,45.31083333,-70.80888889,ME,
570,SPOTTED MTN (E PK),3190,45.04833333,-70.66638889,ME,
571,MT BLUE,3190,44.72805556,-70.3425,ME,1840
572,DEER MTN (S PK),3190,45.18972222,-71.22583333,NH,
573,BURNT KNOB,3190,42.30194444,-74.11972222,NY,
574,BLUE MTN (N PK),3190,44.82027778,-71.49305556,NH,
575,BLACK NUBBLE (W PK),3190,45.01638889,-70.46416667,ME,
576,AZISCOHOS/LOW AZISCOHOS MTN,3190,44.91416667,-71.0025,ME,1640
577,NUMBER FIVE MTN,3186,45.50111111,-70.38722222,ME,
578,CHASE MTN,3186,44.24138889,-73.72527778,NY,
579,WHEELER MTN,3183,44.44861111,-70.90972222,ME,
580,LOON LAKE MTNS (E PK),3183,44.56138889,-74.135,NY,
581,BLACK MTN,3183,45.18694444,-70.65861111,ME,
582,UNNAMED PK BROWN POND (S PK),3179,43.73694444,-74.41722222,NY,
583,TONGUE MTN,3179,43.91055556,-74.3475,NY,
584,SPRUCE LAKE MTN,3179,43.50944444,-74.65444444,NY,
585,SNOWY MTN (E PK),3179,43.69777778,-74.36638889,NY,
586,"LUDLOW MTN, S MTN",3179,43.37722222,-72.76444444,VT,
587,WEST PK,3178,45.545,-69.29638889,ME,
588,MONGAUP MTN,3177,41.99333333,-74.7,NY,
589,UNNAMED PK SUNRISE NOTCH,3176,44.34138889,-73.90777778,NY,
590,TEXAS RIDGE,3176,43.90138889,-73.84944444,NY,
591,SENECA MTN (S PK),3174,44.695,-71.80416667,VT,
592,BAG POND MTN,3173,45.305,-70.66083333,ME,
593,STERLING RANGE (N PK),3172,44.61416667,-72.76472222,VT,
594,WILDCAT MTN (W PK),3170,41.9775,-74.47611111,NY,
595,STONEY BROOK MTN,3170,45.07055556,-70.37027778,ME,
596,SENECA MTN (E PK),3170,44.6975,-71.77472222,VT,
597,MT ETHAN ALLEN (E PK),3170,44.28444444,-72.86472222,VT,
598,MONASTERY MTN (E PK),3170,43.90333333,-72.91472222,VT,
599,CRADLE ROCK RIDGE,3170,42.03444444,-74.66194444,NY,
600,BURNT ROCK MTN,3170,44.2675,-72.89611111,VT,
601,BIG SPENCER MTN (SW PK),3170,45.76138889,-69.46666667,ME,
602,CATAMOUNT MTN,3169,44.45916667,-73.8725,NY,
603,BUTTERFIELD MTN,3167,44.18333333,-72.33972222,VT,
604,BOUNDARY BALD MTN (W PK),3167,45.77916667,-70.24,ME,
605,HOPKINS MTN,3166,44.18333333,-73.74944444,NY,
606,UNNAMED PK TWIN LAKES,3163,43.61111111,-74.62805556,NY,
607,COW RIDGE (S PK),3162,45.1725,-70.74472222,ME,
608,BLACK MTN,3162,44.45638889,-70.90972222,ME,
609,ROUND MTN (N PK),3161,45.27611111,-70.685,ME,
610,UNNAMED PK OTTER LAKE,3159,43.54805556,-74.58333333,NY,
611,UNNAMED PK BROWN POND (SW PK),3159,43.72972222,-74.43222222,NY,
612,MONADNOCK MTN,3159,42.86083333,-72.10888889,NH,2160
613,HENDERSON MTN (N PK),3159,44.11583333,-74.10138889,NY,
614,BEAVER MTN,3159,44.88166667,-70.63944444,ME,
615,MT CARDIGAN,3155,43.64916667,-71.91472222,NH,1922
616,NORTH TRAVELER MTN,3152,46.10027778,-68.85555556,ME,
617,WHITE MAN MTN,3150,42.28416667,-74.53416667,NY,
618,ROUND MTN (M PK),3150,45.25972222,-70.67138889,ME,
619,PINE ISLAND MTN,3150,42.22,-74.33305556,NY,
620,OVERLOOK MTN,3150,42.085,-74.09333333,NY,
621,KIRBY PK,3150,43.96277778,-72.94555556,VT,
622,EAST JEWETT RANGE,3150,42.23277778,-74.19861111,NY,
623,BOSEBUCK MTN,3150,45.11416667,-71.05555556,ME,
624,MONADNOCK MTN,3148,44.8975,-71.54527778,VT,1538
625,BRADLEY MTN,3146,43.7375,-74.55472222,NY,
626,MT MAYO,3143,44.46222222,-72.83888889,VT,
627,PUZZLE MTN,3142,44.54666667,-70.78888889,ME,
628,POPLAR RIDGE,3142,44.97222222,-70.44861111,ME,
629,CORPORATION MTN,3142,43.82916667,-72.87944444,VT,
630,MT HEDGEHOG,3140,43.94138889,-71.365,NH,
631,MT ASCUTNEY,3140,43.44361111,-72.455,VT,2290
632,MT KENT,3137,45.23138889,-71.095,NH,
633,MT MORRIS,3136,44.15972222,-74.47583333,NY,
634,BULL MTN,3136,45.1475,-70.87222222,ME,
635,PANTHER MTN (E PK),3133,43.74222222,-74.37055556,NY,
636,UNNAMED PK (LEDGE POND),3130,44.91638889,-70.53527778,ME,
637,UNNAMED BDY PK (CUPSUPTIC PD),3130,45.24305556,-70.89833333,ME,
638,NORTHFIELD MTNS (S PK),3130,44.01833333,-72.80972222,VT,
639,GLASTENBURY MTN (NE PK),3130,43.05,-73.0075,VT,
640,BLUE KNOB,3130,40.28888889,78.56333333,PA,
641,PETE GAY MTN,3127,43.69138889,-74.04444444,NY,
642,DUG MTN (S PK),3127,43.57666667,-74.34472222,NY,
643,UNNAMED PK (CARIBOU FLOW),3122,45.41611111,-70.5725,ME,
644,BIG SHANTY MTN,3121,45.54833333,-69.19527778,ME,
645,UNNAMED PK (READSBORO),3120,42.84888889,-72.97,VT,
646,COUNTY LINE MTN,3120,43.61166667,-74.20111111,NY,
647,MT CRAWFORD,3119,44.13666667,-71.33305556,NH,
648,UNNAMED PK BEAVER POND,3114,43.63305556,-74.57861111,NY,
649,EAST ROYCE MTN,3114,44.30722222,-71.00611111,ME,
650,WOODWARD MTN,3110,44.40666667,-72.83305556,VT,
651,WOODLAWN MTN,3110,43.3375,-73.09833333,VT,
652,UNNAMED PK RED KILL,3110,42.22888889,-74.53833333,NY,
653,STOPPEL POINT (W PK),3110,42.22416667,-74.10111111,NY,
654,SOUTH TURNER MTN,3110,45.94111111,-68.85111111,ME,
655,SANDY BAY MTN,3110,45.75416667,-70.39416667,ME,
656,PLATTEKILL MTN,3110,42.10722222,-74.08638889,NY,
657,PACKSADDLE MTN,3110,42.2175,-74.35916667,NY,
658,ELEPHANT MTN (E PK),3110,44.77972222,-70.75027778,ME,
659,COWAN MTN (SW PK),3110,42.34,-74.65583333,NY,
660,CAVE MTN (E PK),3110,42.28583333,-74.24694444,NY,
661,BARKABOOM MTN (E PK),3110,42.06194444,-74.70277778,NY,
662,ACRA POINT,3110,42.29638889,-74.10055556,NY,
663,GRASS MTN,3109,43.05277778,-73.22416667,VT,2200
664,SODA RANGE,3107,44.27638889,-73.73055556,NY,
665,MT TAMARAC,3104,44.32666667,-74.02083333,NY,
666,BIG SPRUCE MTN,3103,45.53222222,-69.24694444,ME,
667,BLUE RIDGE (N PK),3102,44.95583333,-71.24694444,NH,
668,UNNAMED PK WHITE BIRCH LAKE,3100,43.46805556,-74.57638889,NY,
669,ROUND MTN,3100,44.13166667,-73.75222222,NY,
670,MT ANDREW,3100,44.05722222,-74.09388889,NY,
671,MT TUCKER (W PK),3097,44.94972222,-71.16666667,NH,
672,MT RANDOLPH (N PK),3097,44.39666667,-71.31694444,NH,
673,BALDHEAD MTN (S PK),3097,44.82222222,-71.36777778,NH,
674,HOUGHTON MTN,3095,42.81888889,-73.08555556,VT,
675,SWART MTN,3094,43.39694444,-74.38166667,NY,
676,UNNAMED PK (BRANCH POND),3090,43.06638889,-73.01694444,VT,
677,TUMBLEDOWN MTN (N PK),3090,44.75,-70.54916667,ME,
678,ROSE MTN,3090,42.15055556,-74.43833333,NY,
679,HIGH POINT,3090,41.92472222,-74.28805556,NY,
680,GLADE MTN,3089,39.79027778,79.20333333,PA,
681,East Kibby,3088,45.33472222,-70.53666667,ME,
682,KNOX MTN (M PK),3086,44.16527778,-72.35666667,VT,
683,LOON LAKE MTNS (N PK),3082,44.56388889,-74.16333333,NY,
684,T LAKE MTN,3081,43.44694444,-74.57777778,NY,
685,MT PISGAH,3081,44.99555556,-71.21305556,NH,
686,UNNAMED PK (BARKER POND),3070,45.30583333,-71.03444444,ME,
687,ROUND TOP,3070,42.27138889,-74.68361111,NY,
688,LITTLE SPENCER MTN,3070,45.75833333,-69.53277778,ME,1780
689,LITTLE BIGELOW MTN,3070,45.13444444,-70.21722222,ME,
690,IRISH MTN,3070,42.33555556,-74.52638889,NY,
691,EAST HAVEN MTN,3070,44.62138889,-71.83333333,VT,
692,COBURN MTN (E PK),3070,45.48027778,-70.11166667,ME,
693,CHURCHILL MTN,3070,42.38861111,-74.61055556,NY,
694,NORTH RIVER MTNS (S PK),3068,44.0175,-74.00583333,NY,
695,RICE MTN,3066,44.05638889,-72.80166667,VT,
696,LOON MTN (N PK),3065,44.03611111,-71.62166667,NH,
697,BALD CAP,3065,44.44944444,-71.10305556,NH,
698,MT HITCHCOCK (W PK),3064,44.07194444,-71.55333333,NH,
699,WOLF CUB GORDON POND PEAK,3063,44.07166667,-71.74,NH,
700,UNNAMED PK (MOSS GLEN FALLS),3062,44.03194444,-72.88555556,VT,
701,MONGAUP MTN (E PK),3062,41.985,-74.64888889,NY,
702,UNNAMED PK DEEP LAKE,3061,43.62333333,-74.65222222,NY,
703,UNNAMED PK CELLAR BROOK,3061,43.71722222,-74.57055556,NY,
704,MT TABOR,3061,43.28194444,-72.96694444,VT,
705,BAILEY HILL,3061,43.91083333,-73.90638889,NY,
706,WHALEBACK MTN (S PK),3060,44.08,-71.60888889,NH,
707,UNNAMED PK WEST LAKE,3058,43.60666667,-74.64527778,NY,
708,SCARFACE,3058,44.265,-74.07444444,NY,
709,WASHBURN RIDGE,3054,43.93361111,-73.87444444,NY,
710,NORTH DOUBLEHEAD,3053,44.16777778,-71.13055556,NH,
711,DENMAN MTN,3053,41.90277778,-74.53972222,NY,
712,UNNAMED PK SHOAL POND,3051,44.14972222,-71.48138889,NH,
713,UMPIRE MTN,3051,44.56972222,-71.9575,VT,
714,WOODHULL MTN,3050,41.94555556,-74.46416667,NY,
715,WHITE MAN MTN (NE PK),3050,42.29277778,-74.52055556,NY,
716,TWIN PKS,3050,45.31333333,-70.98972222,ME,
717,MORESVILLE RANGE (S PK),3050,42.35555556,-74.56611111,NY,
718,CAVE MTN (W PK),3050,42.28444444,-74.26472222,NY,
719,BLUE RIDGE MTN (N PK),3050,43.69194444,-72.91277778,VT,
720,BALD HILL,3050,44.31916667,-72.90777778,VT,
721,SENECA MTN (N PK),3049,44.71277778,-71.80166667,VT,
722,KIBBY RANGE (S PK),3043,45.32583333,-70.58527778,ME,
723,STONY CREEK MTN,3041,44.22138889,-74.26611111,NY,
724,MOOSE MTN,3041,45.47444444,-70.58027778,ME,
725,BEAR MTN (E PK),3041,44.45722222,-70.93444444,ME,
726,PEAKED MTN,3037,45.455,-70.53472222,ME,
727,UNNAMED PK SCOTCH LAKE,3035,43.46138889,-74.56888889,NY,
728,NYE MTN (N PK),3035,44.21,-74.02222222,NY,
729,NIAGARA MTN,3035,44.00138889,-73.76583333,NY,
730,BOREAS MTN (NE PK),3035,44.03611111,-73.86638889,NY,
731,BALD PK,3035,44.16,-73.66611111,NY,
732,SPRUCE PK,3033,43.04444444,-73.21027778,VT,
733,BOARDMAN RIDGE,3032,39.76305556,79.24777778,PA,
734,UNNAMED BDY PK (MASS. BOG),3030,45.32805556,-70.81305556,ME,
735,SPRUCE MTN,3030,44.23444444,-72.35555556,VT,
736,RED RIDGE,3030,44.61,-71.02277778,ME,
737,POTATO NUBBLE,3030,44.97805556,-70.5025,ME,
738,MT WARREN (SE PK),3030,42.30583333,-74.69166667,NY,
739,MT PISGAH (S PK),3030,42.19888889,-74.72361111,NY,
740,LEROY PEAK,3030,45.44805556,-70.50138889,ME,
741,BRAINTREE MTN (N PK),3030,43.95305556,-72.78583333,VT,
742,ROUND MTN (E PK),3027,45.25805556,-70.65777778,ME,
743,SQUAWS BOSOM,3026,45.93333333,-69.08638889,ME,
744,UNNAMED PK (STAMFORD),3025,42.78666667,-73.1225,VT,
745,UNNAMED PK NORTHRUP LAKE,3022,43.57722222,-74.67027778,NY,
746,UNNAMED PK (TELEPHONE GAP),3022,43.75111111,-72.88833333,VT,
747,THREE PONDS MTN,3022,43.30055556,-74.37055556,NY,
748,SQUAW MTN (E PK),3022,43.72138889,-74.33444444,NY,
749,LONG MTN,3021,44.59111111,-70.8175,ME,
750,FISHING BROOK MTN (W PK),3020,43.93277778,-74.32416667,NY,
751,NIPPLETOP MTN,3018,43.99194444,-73.75361111,NY,
752,NORTH JAY PK (SW PK),3015,44.94083333,-72.57666667,VT,
753,LITTLE ROCKY MTN,3015,41.91833333,-74.33277778,NY,
754,GILPIN MTN,3015,44.90861111,-72.49527778,VT,
755,VAN DORRIEN MTN,3012,44.22222222,-74.17111111,NY,
756,NUMBER SIX MTN (S PK),3011,45.47944444,-70.42277778,ME,
757,UNNAMED PK SILVER HOLLOW,3010,42.1225,-74.2275,NY,
758,SPRUCE MTN (E PK),3010,44.72055556,-71.54888889,NH,
759,SPOTTED MTN (NW PK),3010,45.05333333,-70.75444444,ME,
760,SPOTTED MTN (N PK),3010,45.05527778,-70.74222222,ME,
761,OLD CLUMP,3010,42.30583333,-74.59194444,NY,
762,MT DURBAN,3010,45.29527778,-71.10527778,NH,
763,MARBLE MTN,3010,45.33388889,-71.0125,ME,
764,LYON MTN (NW PK),3010,44.70611111,-73.89666667,NY,
765,HUBBELL HILL,3010,42.21583333,-74.64916667,NY,
766,HOOSAC RANGE,3010,42.75777778,-73.02666667,VT,
767,BOTTLE MTN,3010,45.18333333,-70.89666667,ME,
768,BLUE RIDGE (N PK),3009,44.0625,-71.76666667,NH,
769,MACOMBER MTN,3005,43.51083333,-74.23944444,NY,
770,MT ROSEBROOK,3004,44.24305556,-71.47166667,NH,
771,MT PARKER,3004,44.12361111,-71.29916667,NH,
772,WEST CANADA MTN,3002,43.52388889,-74.72527778,NY,
773,UNNAMED PK L-D POND,3002,43.42416667,-74.60416667,NY,
774,TILLOTSON PK,3002,44.80666667,-72.55361111,VT,
775,STREET MTN (SW PK),3002,44.16777778,-74.07222222,NY,
776,SAWTOOTH MTNS (S PK),3002,44.17055556,-74.12527778,NY,
777,HEIGHT-OF-LAND MTN,3002,43.65194444,-74.06027778,NY,
